SciClops Context,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.topic,Input.main_claim,Input.main_claim_URL,Input.related_claim_1,Input.related_claim_1_URL,Input.related_claim_2,Input.related_claim_2_URL,Input.related_claim_3,Input.related_claim_3_URL,Input.related_paper_1,Input.related_paper_1_URL,Input.related_paper_2,Input.related_paper_2_URL,Input.related_paper_3,Input.related_paper_3_URL,Input.related_factcheck_1,Input.related_factcheck_1_LABEL,Input.related_factcheck_2,Input.related_factcheck_2_LABEL,Input.related_factcheck_3,Input.related_factcheck_3_LABEL,Answer.Confidence1.Confidence1,Answer.Confidence2.Confidence2,Answer.Confidence3.Confidence3,Answer.Confidence4.Confidence4,Answer.Confidence5.Confidence5,Answer.Effort0.Effort0,Answer.Effort1.Effort1,Answer.Effort2.Effort2,Answer.Effort3.Effort3,Answer.Effort4.Effort4,Answer.Effort5.Effort5,Answer.Validity+1.Validity+1,Answer.Validity+2.Validity+2,Answer.Validity-1.Validity-1,Answer.Validity-2.Validity-2,Answer.Validity0.Validity0,Answer.ValidityNA.ValidityNA,Approve,Reject
enhanced-context,3T2HW4QDUVOEPTY07R9XAZC9YFH9CC,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:49 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:49 PDT 2020,,,32VNZTT0A8LJK9F0YV8366W0PE3R43,A1Q4N7ZTNI9IKX,Submitted,Wed May 13 10:46:24 PDT 2020,Wed May 13 11:01:21 PDT 2020,Sat May 16 11:01:21 PDT 2020,,,,897,100% (16/16),100% (16/16),100% (16/16),depression-ages,excessive Social Networking Sites use is associated with depressive symptoms.,https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,"Studying depression resulting from SNS use is relevant because of the high prevalence rate of depression, with more than 350 million people affected worldwide of all ages [26,27], and research suggests excessive SNS use is associated with depressive symptoms [8].",https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,,,,,Vulnerability to alcohol‐related problems: a policy brief with implications for the regulation of alcohol marketing,https://doi.org/10.1111/add.13626,Major depressive disorder during pregnancy and emotional attachment to the fetus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3248759/,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,"Leaked medical records, combined with viral images and videos, prove that Hillary Clinton is suffering from subcortical vascular dementia and has only one year to live.",FALSE,"About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",TRUE,"The CA-125 blood test is a reliable method of detecting ovarian cancer in its early stages, and women should insist upon having one done with each yearly examination.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
enhanced-context,3T2HW4QDUVOEPTY07R9XAZC9YFH9CC,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:49 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:49 PDT 2020,,,3BC8WZX3V4DQLFHY974GEZ7AHSNRRM,ABMPX2Y2IRBMG,Submitted,Wed May 13 10:47:13 PDT 2020,Wed May 13 11:24:17 PDT 2020,Sat May 16 11:24:17 PDT 2020,,,,2224,100% (47/47),100% (47/47),100% (47/47),depression-ages,excessive Social Networking Sites use is associated with depressive symptoms.,https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,"Studying depression resulting from SNS use is relevant because of the high prevalence rate of depression, with more than 350 million people affected worldwide of all ages [26,27], and research suggests excessive SNS use is associated with depressive symptoms [8].",https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,,,,,Vulnerability to alcohol‐related problems: a policy brief with implications for the regulation of alcohol marketing,https://doi.org/10.1111/add.13626,Major depressive disorder during pregnancy and emotional attachment to the fetus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3248759/,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,"Leaked medical records, combined with viral images and videos, prove that Hillary Clinton is suffering from subcortical vascular dementia and has only one year to live.",FALSE,"About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",TRUE,"The CA-125 blood test is a reliable method of detecting ovarian cancer in its early stages, and women should insist upon having one done with each yearly examination.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3T2HW4QDUVOEPTY07R9XAZC9YFH9CC,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:49 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:49 PDT 2020,,,3VA45EW49O4ZVXQ1JL8XEDKS279O1E,A2UHK8HUXXMSVM,Submitted,Wed May 13 10:46:07 PDT 2020,Wed May 13 10:52:10 PDT 2020,Sat May 16 10:52:10 PDT 2020,,,,363,100% (27/27),100% (27/27),100% (27/27),depression-ages,excessive Social Networking Sites use is associated with depressive symptoms.,https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,"Studying depression resulting from SNS use is relevant because of the high prevalence rate of depression, with more than 350 million people affected worldwide of all ages [26,27], and research suggests excessive SNS use is associated with depressive symptoms [8].",https://www.elynsgroup.com/journal/j-add-pre-med/article/depression-among-users-of-social-networking-sites-snss-the-role-of-sns-addiction-and-increased-usage,,,,,Vulnerability to alcohol‐related problems: a policy brief with implications for the regulation of alcohol marketing,https://doi.org/10.1111/add.13626,Major depressive disorder during pregnancy and emotional attachment to the fetus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3248759/,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,"Leaked medical records, combined with viral images and videos, prove that Hillary Clinton is suffering from subcortical vascular dementia and has only one year to live.",FALSE,"About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",TRUE,"The CA-125 blood test is a reliable method of detecting ovarian cancer in its early stages, and women should insist upon having one done with each yearly examination.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3M7OI89LVY5R7AW29K6LQPL78E9C64,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3U0SRXB7CEM56HP6G0NZ5F20GVYRNY,A35VDLV2QDRUFP,Approved,Wed May 13 10:47:05 PDT 2020,Wed May 13 10:52:33 PDT 2020,Sat May 16 10:52:33 PDT 2020,Wed May 13 12:37:59 PDT 2020,,,328,100% (14/14),100% (14/14),100% (14/14),aggression-cannabis,intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,,,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,,,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3M7OI89LVY5R7AW29K6LQPL78E9C64,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3VD82FOHKR5JI00ZZIXHV93J640OC4,ABMPX2Y2IRBMG,Approved,Wed May 13 10:46:31 PDT 2020,Wed May 13 11:06:25 PDT 2020,Sat May 16 11:06:25 PDT 2020,Wed May 13 12:37:59 PDT 2020,,,1194,100% (47/47),100% (47/47),100% (47/47),aggression-cannabis,intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,,,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,,,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3M7OI89LVY5R7AW29K6LQPL78E9C64,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3ZDAD0O1T2UNYQG2MVF33WUG6U5TXX,A2UHK8HUXXMSVM,Approved,Wed May 13 10:47:37 PDT 2020,Wed May 13 10:58:26 PDT 2020,Sat May 16 10:58:26 PDT 2020,Wed May 13 12:37:59 PDT 2020,,,649,100% (27/27),100% (27/27),100% (27/27),aggression-cannabis,intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,,,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,,,"Unlike marijuana, medical cannabis oil cannot get you high.",TRUE,"'A majority of Americans now live in states where they have decided to legalize cannabis,' including recreational and medical marijuana.",TRUE,"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3XBXDSS8880XTTA4NK8ATLOEZRMLXN,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3NQL1CS15SPRBNA1WM1KNSPA5LFVYL,A1Q4N7ZTNI9IKX,Submitted,Wed May 13 10:46:49 PDT 2020,Wed May 13 11:05:54 PDT 2020,Sat May 16 11:05:54 PDT 2020,,,,1145,100% (16/16),100% (16/16),100% (16/16),aggression-alcohol,"among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,"For example, a study conducted by the Research Institute on Addictions found that among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Prenatal Exposure to Acetaminophen and Risk of ADHD,https://pediatrics.aappublications.org/content/early/2017/10/26/peds.2016-3840,"'Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.'",FALSE,"'Over 30 states passed the legislation to ban powdered alcohol,' and Missouri is not one of them",TRUE,"A sign posted on a public beach by the city of Melbourne, Australia tells visitors to refrain from consuming of pork and alcohol and to be respectful during Islamic prayer times.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3XBXDSS8880XTTA4NK8ATLOEZRMLXN,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3OUYGIZWR8FH98HK22HCP8687K00P5,A2UHK8HUXXMSVM,Submitted,Wed May 13 10:46:19 PDT 2020,Wed May 13 10:53:30 PDT 2020,Sat May 16 10:53:30 PDT 2020,,,,431,100% (27/27),100% (27/27),100% (27/27),aggression-alcohol,"among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,"For example, a study conducted by the Research Institute on Addictions found that among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Prenatal Exposure to Acetaminophen and Risk of ADHD,https://pediatrics.aappublications.org/content/early/2017/10/26/peds.2016-3840,"'Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.'",FALSE,"'Over 30 states passed the legislation to ban powdered alcohol,' and Missouri is not one of them",TRUE,"A sign posted on a public beach by the city of Melbourne, Australia tells visitors to refrain from consuming of pork and alcohol and to be respectful during Islamic prayer times.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3XBXDSS8880XTTA4NK8ATLOEZRMLXN,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3PMBY0YE28KGBDWTXTEZYJ8UB5F9CC,A35VDLV2QDRUFP,Submitted,Wed May 13 10:47:48 PDT 2020,Wed May 13 11:17:41 PDT 2020,Sat May 16 11:17:41 PDT 2020,,,,1793,100% (14/14),100% (14/14),100% (14/14),aggression-alcohol,"among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,"For example, a study conducted by the Research Institute on Addictions found that among individuals who were chronic partner abusers, the use of alcohol was associated with significant increases in the daily likelihood of male-to-female physical aggression, but the use of marijuana was not.",https://www.mpp.org/marijuana-is-safer/,The results of our study indicate that intoxication with alcohol is more likely to lead to aggression compared to cannabis intoxication.,https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,"The study of 61 participants found alcohol consumption increased aggressive responses during a computer-based experiment designed to measure aggression, while cannabis consumption reduced aggressive responses.",https://www.psypost.org/2016/12/study-alcohol-amplifies-aggression-cannabis-diminishes-46515,Does Marijuana Use Contribute to Intimate Partner Aggression? A Brief Review and Directions for Future Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378538/,Subjective aggression during alcohol and cannabis intoxication before and after aggression exposure,https://link.springer.com/article/10.1007/s00213-016-4371-1,Prenatal Exposure to Acetaminophen and Risk of ADHD,https://pediatrics.aappublications.org/content/early/2017/10/26/peds.2016-3840,"'Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.'",FALSE,"'Over 30 states passed the legislation to ban powdered alcohol,' and Missouri is not one of them",TRUE,"A sign posted on a public beach by the city of Melbourne, Australia tells visitors to refrain from consuming of pork and alcohol and to be respectful during Islamic prayer times.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3ATYLI1PRTJ44U8CJ891UTKTJYCJOE,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,31JLPPHS2VBV504G6PMG26ZP0RNO36,A2UHK8HUXXMSVM,Approved,Wed May 13 10:46:13 PDT 2020,Wed May 13 10:53:04 PDT 2020,Sat May 16 10:53:04 PDT 2020,Wed May 13 12:37:54 PDT 2020,,,411,100% (27/27),100% (27/27),100% (27/27),autism-vaccines,vaccines cause autism,https://www.businessinsider.com/trump-vaccines-autism-2016-11,Flu vaccine during pregnancy – unrelated to autism,https://www.skepticalraptor.com/skepticalraptorblog.php/flu-vaccine-during-pregnancy-unrelated-autism/,No link between flu or flu vaccine in pregnancy and autism,https://www.nydailynews.com/life-style/health/no-link-flu-flu-vaccine-pregnancy-autism-article-1.2893196,Flu vaccine in pregnant women not linked to autism risk in children,https://www.aappublications.org/news/2016/11/29/Autism112916,Vaccines Do Not Cause Autism Concerns,https://www.cdc.gov/vaccinesafety/concerns/autism.html,Prenatal and Infant Exposure to Thimerosal From Vaccines and Immunoglobulins and Risk of Autism,https://pediatrics.aappublications.org/content/126/4/656,Association between thimerosal-containing vaccine and autism.,https://www.ncbi.nlm.nih.gov/pubmed/14519711,Courts have 'quietly confirmed' that the MMR vaccine causes autism.,FALSE,Science is 'very certain' that the measles vaccine doesn't cause autism.,TRUE,Data suppressed by the CDC proved that the MMR vaccine produces a 340% increased risk of autism in African-American boys.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
enhanced-context,3ATYLI1PRTJ44U8CJ891UTKTJYCJOE,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3SKEMFQBZ4MYG6P7KEPJM6QRW868KZ,ABMPX2Y2IRBMG,Approved,Wed May 13 10:46:57 PDT 2020,Wed May 13 11:17:31 PDT 2020,Sat May 16 11:17:31 PDT 2020,Wed May 13 12:37:54 PDT 2020,,,1834,100% (47/47),100% (47/47),100% (47/47),autism-vaccines,vaccines cause autism,https://www.businessinsider.com/trump-vaccines-autism-2016-11,Flu vaccine during pregnancy – unrelated to autism,https://www.skepticalraptor.com/skepticalraptorblog.php/flu-vaccine-during-pregnancy-unrelated-autism/,No link between flu or flu vaccine in pregnancy and autism,https://www.nydailynews.com/life-style/health/no-link-flu-flu-vaccine-pregnancy-autism-article-1.2893196,Flu vaccine in pregnant women not linked to autism risk in children,https://www.aappublications.org/news/2016/11/29/Autism112916,Vaccines Do Not Cause Autism Concerns,https://www.cdc.gov/vaccinesafety/concerns/autism.html,Prenatal and Infant Exposure to Thimerosal From Vaccines and Immunoglobulins and Risk of Autism,https://pediatrics.aappublications.org/content/126/4/656,Association between thimerosal-containing vaccine and autism.,https://www.ncbi.nlm.nih.gov/pubmed/14519711,Courts have 'quietly confirmed' that the MMR vaccine causes autism.,FALSE,Science is 'very certain' that the measles vaccine doesn't cause autism.,TRUE,Data suppressed by the CDC proved that the MMR vaccine produces a 340% increased risk of autism in African-American boys.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
enhanced-context,3ATYLI1PRTJ44U8CJ891UTKTJYCJOE,3YL80J4YS6267NMS18L3AOO7CD57AV,Verification of Scientific Claims,"Given a scientific claim and some auxiliary data, decide whether the claim is valid or not.","verification, claims, text",$0.20,Wed May 13 10:45:50 PDT 2020,3,BatchId:4035882;OriginalHitTemplateId:928390909;,3600,259200,Wed May 20 10:45:50 PDT 2020,,,3UXUOQ9OKFEO4FB2YIKOESR0GC67AW,AORHXBTOCXFUK,Approved,Wed May 13 10:48:10 PDT 2020,Wed May 13 10:53:10 PDT 2020,Sat May 16 10:53:10 PDT 2020,Wed May 13 12:37:54 PDT 2020,,,300,100% (33/33),100% (33/33),100% (33/33),autism-vaccines,vaccines cause autism,https://www.businessinsider.com/trump-vaccines-autism-2016-11,Flu vaccine during pregnancy – unrelated to autism,https://www.skepticalraptor.com/skepticalraptorblog.php/flu-vaccine-during-pregnancy-unrelated-autism/,No link between flu or flu vaccine in pregnancy and autism,https://www.nydailynews.com/life-style/health/no-link-flu-flu-vaccine-pregnancy-autism-article-1.2893196,Flu vaccine in pregnant women not linked to autism risk in children,https://www.aappublications.org/news/2016/11/29/Autism112916,Vaccines Do Not Cause Autism Concerns,https://www.cdc.gov/vaccinesafety/concerns/autism.html,Prenatal and Infant Exposure to Thimerosal From Vaccines and Immunoglobulins and Risk of Autism,https://pediatrics.aappublications.org/content/126/4/656,Association between thimerosal-containing vaccine and autism.,https://www.ncbi.nlm.nih.gov/pubmed/14519711,Courts have 'quietly confirmed' that the MMR vaccine causes autism.,FALSE,Science is 'very certain' that the measles vaccine doesn't cause autism.,TRUE,Data suppressed by the CDC proved that the MMR vaccine produces a 340% increased risk of autism in African-American boys.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
